#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution id="YuleModel.t:Bbss_out_gbbins.filtered_polymorphic_sites" spec="beast.evolution.speciation.YuleModel">
#            <parameter id="birthRate.t:Bbss_out_gbbins.filtered_polymorphic_sites" name="birthDiffRate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            <tree id="Tree.t:Bbss_out_gbbins.filtered_polymorphic_sites" spec="beast.evolution.tree.Tree">
#                <taxonset id="TaxonSet.Bbss_out_gbbins.filtered_polymorphic_sites" spec="beast.evolution.alignment.TaxonSet">
#                </taxonset>
#            </tree>
#        </distribution>
#        <prior id="YuleBirthRatePrior.t:Bbss_out_gbbins.filtered_polymorphic_sites" name="distribution" x="@birthRate.t:Bbss_out_gbbins.filtered_polymorphic_sites">
#            <Normal id="Normal.100" name="distr">
#                <parameter estimate="false" id="RealParameter.200" name="mean" spec="beast.core.parameter.RealParameter">0.0</parameter>
#                <parameter estimate="false" id="RealParameter.201" name="sigma" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            </Normal>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution" useThreads="true">
#        <distribution data="@Bbss_out_gbbins.filtered_polymorphic_sites" id="treeLikelihood.Bbss_out_gbbins.filtered_polymorphic_sites" spec="beast.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:Bbss_out_gbbins.filtered_polymorphic_sites">
#            <siteModel id="SiteModel.s:Bbss_out_gbbins.filtered_polymorphic_sites" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="mutationRate.s:Bbss_out_gbbins.filtered_polymorphic_sites" name="mutationRate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="gammaShape.s:Bbss_out_gbbins.filtered_polymorphic_sites" name="shape" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:Bbss_out_gbbins.filtered_polymorphic_sites" lower="0.0" name="proportionInvariant" spec="beast.core.parameter.RealParameter" upper="1.0">0.0</parameter>
#                <substModel id="JC69.s:Bbss_out_gbbins.filtered_polymorphic_sites" spec="beast.evolution.substitutionmodel.JukesCantor"/>
#            </siteModel>
#            <branchRateModel id="StrictClock.c:Bbss_out_gbbins.filtered_polymorphic_sites" spec="beast.evolution.branchratemodel.StrictClockModel">
#                <parameter estimate="false" id="clockRate.c:Bbss_out_gbbins.filtered_polymorphic_sites" name="clock.rate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            </branchRateModel>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood	TreeHeight	YuleModel	birthRate
314000	-104294.8548473391	-104349.73798007445	54.88313273536133	-104349.73798007445	0.24572041753305698	71.95742739711979	5.684251248590932
315000	-104286.20316928328	-104341.07918359825	54.876014314975585	-104341.07918359825	0.2456117122813753	71.92558568287868	5.679900146076235
316000	-104309.72647061241	-104363.25274753335	53.52627692093745	-104363.25274753335	0.2479079921573424	79.44357419653117	7.070835699178571
317000	-104297.93965013896	-104351.45145435273	53.51180421377789	-104351.45145435273	0.24620466460531643	80.09393463243596	7.164243419294656
318000	-104291.96636314238	-104346.90511983719	54.93875669481778	-104346.90511983719	0.24620466460531643	74.2404057773426	6.063449603867445
319000	-104291.28153079667	-104346.01229213995	54.730761343280705	-104346.01229213995	0.2488648978151262	75.42437283430472	6.288827069942271
320000	-104286.80354503797	-104341.26651570117	54.46297066320136	-104341.26651570117	0.24456881546309944	69.51009343732692	5.315671968983956
321000	-104290.91962401342	-104345.81010089103	54.89047687760619	-104345.81010089103	0.2465603266061187	74.065034559949	6.0424530033982276
322000	-104288.44153104913	-104340.64335538038	52.201824331246016	-104340.64335538038	0.24374254446770524	81.90454734404295	7.587329501160769
323000	-104286.58097894772	-104341.45264137667	54.87166242895332	-104341.45264137667	0.246608894396888	73.24248566121904	5.907941214849897
324000	-104291.27751144179	-104343.41534148193	52.13783004014289	-104343.41534148193	0.24294452271912428	63.280266315932536	4.521835411110179
325000	-104290.9613607612	-104345.27132302086	54.309962259660104	-104345.27132302086	0.24661970109969136	77.66516929306499	6.698696664307201
326000	-104292.82652705126	-104347.91479096017	55.08826390891748	-104347.91479096017	0.24116977660373307	74.67914489142332	6.110964318223624
327000	-104287.15538493711	-104341.96740066036	54.81201572324859	-104341.96740066036	0.24633382549898386	71.66715202353559	5.6455642352350095
328000	-104298.7939076503	-104351.37409686408	52.580189213789524	-104351.37409686408	0.24762652200250335	64.32187714343014	4.652472331231202
329000	-104287.4509064708	-104341.50288109688	54.05197462608763	-104341.50288109688	0.24829997374658938	68.54822460703785	5.21100977695217
330000	-104276.38083231125	-104331.30533373567	54.924501424419034	-104331.30533373567	0.2466340404144132	74.25940027535225	6.068930765419645
331000	-104287.35658362304	-104341.52252652202	54.16594289898373	-104341.52252652202	0.24534783246488284	78.62775604521443	6.861905655577906
332000	-104281.23757862861	-104336.07170554087	54.8341269122605	-104336.07170554087	0.24752213142623572	72.96928009601852	5.867915243176804
333000	-104291.8851377969	-104346.58584494452	54.70070714762592	-104346.58584494452	0.24769159766155305	76.18424990105628	6.413205784976134
334000	-104288.90428837706	-104343.68127468669	54.77698630963968	-104343.68127468669	0.24848598400962024	75.46984693083934	6.288707671373346
335000	-104301.87731273884	-104355.77085968191	53.89354694306871	-104355.77085968191	0.2491190527436247	79.129260125416	6.973775827934622
336000	-104306.89648195944	-104360.16506358783	53.268581628395765	-104360.16506358783	0.2516158618907114	79.88375980460937	7.168854809941255
337000	-104293.85774306578	-104348.23344394585	54.37570088007459	-104348.23344394585	0.24807280958961805	77.83962075829801	6.714906007535585
338000	-104286.39864354377	-104340.74968649521	54.35104295144348	-104340.74968649521	0.24917350900629925	77.66449006643961	6.692459724464759
339000	-104287.97439986133	-104341.80926139961	53.83486153828132	-104341.80926139961	0.25085530321452	67.67731947533646	5.083998309175657
340000	-104293.4173998759	-104347.31519331224	53.89779343632877	-104347.31519331224	0.25010075587362324	78.71238671019962	6.913125883515529
341000	-104289.97852510311	-104344.85278811574	54.87426301262222	-104344.85278811574	0.24899080415588581	74.97897541608272	6.194477196706082
342000	-104291.28040132136	-104345.84555273193	54.56515141057328	-104345.84555273193	0.24642475005357764	70.09506307871455	5.405732722755833
343000	-104294.3170992604	-104349.09003481343	54.772935553031516	-104349.09003481343	0.25017987626740384	73.65887669332075	5.9944979117661825
344000	-104287.22809796725	-104341.55393917878	54.32584121152048	-104341.55393917878	0.2474486433353881	78.29047637026228	6.789064239722161
345000	-104292.99385270254	-104348.08531129181	55.09145858927329	-104348.08531129181	0.24181137574084613	74.43054824484382	6.06962126040264
346000	-104290.47751619435	-104345.40529967507	54.92778348071247	-104345.40529967507	0.24257365422779903	76.362773465353	6.405630562471716
347000	-104289.30267794993	-104343.14146849146	53.8387905415305	-104343.14146849146	0.24928244132763336	78.31172153527969	6.8635256917337335
348000	-104289.89313829904	-104343.90533410566	54.012195806613505	-104343.90533410566	0.24564666588663953	68.07903961468261	5.127944086057186
349000	-104296.03361000972	-104350.59226332088	54.55865331115818	-104350.59226332088	0.24436776979760236	70.05086770669612	5.39875464571845
350000	-104297.17419006667	-104352.0864833452	54.91229327853875	-104352.0864833452	0.24527563092139543	73.26765042940383	5.905322788410539
351000	-104296.82667522752	-104351.12435927555	54.29768404802162	-104351.12435927555	0.2503462445162741	77.24702350842693	6.63783111071691
352000	-104301.69256601162	-104356.61130545467	54.91873944304885	-104356.61130545467	0.24843178242540445	73.16458231563732	5.886748565954519
353000	-104287.13163818602	-104341.99494639011	54.86330820408357	-104341.99494639011	0.24677950681967228	71.85712286033753	5.670075153478881
354000	-104288.76233753547	-104343.61684717011	54.854509634641545	-104343.61684717011	0.24954242754295855	73.68841255345009	5.985810619390472
355000	-104291.46902428189	-104345.94416647483	54.47514219294314	-104345.94416647483	0.2444423177627809	78.33714800651488	6.7739305104742655
356000	-104288.39218217591	-104343.17762179066	54.78543961474354	-104343.17762179066	0.24503038512827177	70.96537469084991	5.524671310205107
357000	-104289.20077374579	-104343.87187208411	54.671098338327674	-104343.87187208411	0.24817508255435627	75.85150924099602	6.3657634843691255
358000	-104297.88511002941	-104350.78979372134	52.90468369193535	-104350.78979372134	0.24848346811068409	65.1438664783257	4.758202234707071
359000	-104296.18986123688	-104351.07173717683	54.881875939939995	-104351.07173717683	0.24815322739061793	74.6481296990608	6.139595300329841
360000	-104296.39798409735	-104351.29159991474	54.8936158173903	-104351.29159991474	0.24884278035885482	74.20116549439531	6.06442266729494
361000	-104292.68746065912	-104347.17326244415	54.48580178503688	-104347.17326244415	0.24659556175989897	69.71665172108885	5.350123625272094
362000	-104283.60153815761	-104338.71308136739	55.11154320976669	-104338.71308136739	0.2458082453404949	74.44538527161279	6.0687566319043365
363000	-104285.1715723261	-104340.06274486531	54.8911725392134	-104340.06274486531	0.2469122489459983	72.00665103170506	5.69149188865046
364000	-104288.17805696561	-104342.44567905665	54.26762209103845	-104342.44567905665	0.2440910670222489	68.60732695293021	5.180881455638043
365000	-104287.63684276683	-104342.65518610316	55.01834333633411	-104342.65518610316	0.24471856761587457	72.63977907211988	5.7797053908622535
366000	-104281.10456084248	-104336.00544427699	54.90088343451771	-104336.00544427699	0.2461711279232514	72.6785946829033	5.80668110286434
367000	-104288.81659876411	-104343.63972910009	54.82313033597786	-104343.63972910009	0.24593997867107623	71.72418896796388	5.653692616119372
368000	-104288.71728901501	-104341.34912512434	52.63183610932816	-104341.34912512434	0.24631942136028984	81.47417308327408	7.473071448974812
369000	-104285.14886453307	-104339.91040163461	54.761537101544945	-104339.91040163461	0.24654361873417235	76.71351509221739	6.485836793732598
370000	-104295.13560675006	-104349.96804530865	54.83243855858146	-104349.96804530865	0.2504022999228437	71.95688951014263	5.693068139124367
371000	-104292.85706621343	-104347.43222140169	54.57515518826207	-104347.43222140169	0.2468811349403321	77.25375471543225	6.5969176126378155
372000	-104291.09612825632	-104345.7123759164	54.61624766007387	-104345.7123759164	0.24959783704725963	71.10976237991972	5.581142568800975
373000	-104291.26030524241	-104345.69099337589	54.43068813348271	-104345.69099337589	0.2459811232852572	69.47340976567217	5.314843948599957
374000	-104285.36826552657	-104340.12276896554	54.754503438967305	-104340.12276896554	0.24737564410069968	75.71820090914733	6.331628374592961
375000	-104300.68061237504	-104353.38203963226	52.70142725721897	-104353.38203963226	0.24642853866368064	81.45904085855939	7.461725680851012
376000	-104290.64490080148	-104344.29718895954	53.652288158063385	-104344.29718895954	0.2474528112727373	79.40902728833015	7.048092025089073
377000	-104288.51042248594	-104342.5062782152	53.99585572925196	-104342.5062782152	0.2430741882256901	79.41869143125064	7.000556716261072
378000	-104290.86345735312	-104345.54876804409	54.68531069097541	-104345.54876804409	0.24568835746849346	70.88264414344788	5.52781962789449
379000	-104293.64086438471	-104348.55610813103	54.915243746317515	-104348.55610813103	0.24790612991349115	73.33973948735962	5.917019048108165
380000	-104297.25707526144	-104352.04525798766	54.78818272621573	-104352.04525798766	0.24995802976177822	74.92764913433791	6.2000851405311375
381000	-104286.30443564217	-104340.62982215534	54.32538651317567	-104340.62982215534	0.24407551263362864	78.01726408696426	6.748768634437532
382000	-104285.54000551207	-104340.3299011467	54.78989563462649	-104340.3299011467	0.24618392197754602	75.62352276372259	6.311051987726203
383000	-104283.86668427	-104337.57329352551	53.70660925550625	-104337.57329352551	0.24551398434372093	67.01488983596379	4.9778192107092165
384000	-104282.67452745537	-104337.15995060865	54.48542315328358	-104337.15995060865	0.24551398434372093	77.34767976458656	6.624698948344491
385000	-104286.82986236236	-104339.16645450152	52.3365921391687	-104339.16645450152	0.24952464941275262	81.12395028115613	7.465710898338182
386000	-104282.00435373947	-104336.68251392552	54.67816018606078	-104336.68251392552	0.24357029663914104	76.82255026248605	6.515435755683667
387000	-104292.80239574243	-104347.68906192837	54.886666185931745	-104347.68906192837	0.24781178987127364	74.9453627393902	6.187044208708031
388000	-104293.5324564173	-104347.42617247146	53.89371605415107	-104347.42617247146	0.24910660650788366	67.70025797621918	5.076928872628301
389000	-104289.07043291835	-104343.84108314298	54.77065022463364	-104343.84108314298	0.2492587190148188	71.8585882211702	5.686650941165965
390000	-104288.34878412579	-104343.17234965146	54.823565525676976	-104343.17234965146	0.24821450127254469	75.31194538164192	6.2561076273926535
391000	-104281.22995086596	-104334.98040582317	53.75045495719979	-104334.98040582317	0.24729808880532964	67.33804309432128	5.033616911112091
392000	-104282.00610391084	-104337.10135662263	55.09525271179634	-104337.10135662263	0.2426373396297763	74.59257761912839	6.095635549165874
393000	-104285.5057542034	-104340.33747578786	54.83172158445355	-104340.33747578786	0.2489369086440602	74.82655209723232	6.1767130384329985
394000	-104285.69816918358	-104340.15956470031	54.461395516723485	-104340.15956470031	0.24848857348775794	76.96742340678361	6.570706104651988
395000	-104282.10458009862	-104336.99719791056	54.89261781193772	-104336.99719791056	0.24677628985201358	72.6810045011419	5.808519287391496
396000	-104288.73301773476	-104342.69010159161	53.957083856840555	-104342.69010159161	0.248216911967652	67.95667082180128	5.1148115178872535
397000	-104291.13069021764	-104345.93541999327	54.8047297756211	-104345.93541999327	0.2470261431824422	75.70140038661063	6.321033472112746
398000	-104286.38981446718	-104341.02378546832	54.63397100114395	-104341.02378546832	0.2505485143666286	75.76306740464348	6.3576973615130274
399000	-104294.97002317192	-104348.45661725347	53.486594081547864	-104348.45661725347	0.24820000291898606	79.64418900586799	7.104738755382277
400000	-104289.67036348899	-104344.55344450026	54.883081011264736	-104344.55344450026	0.24810812691923742	74.94552077323223	6.187649186688403
401000	-104285.83370042403	-104340.71847616955	54.88477574552837	-104340.71847616955	0.24882730225028338	73.22787626531196	5.9032469009146
402000	-104288.71665276508	-104341.35699123681	52.64033847172671	-104341.35699123681	0.24666438867640378	81.43488854872689	7.466674165087895
403000	-104292.06085333366	-104346.86096374856	54.80011041490133	-104346.86096374856	0.249298480101994	74.70167603031557	6.161595099032321
404000	-104292.22438838443	-104345.70529652698	53.4809081425542	-104345.70529652698	0.2489352207401689	66.59419949846115	4.93849224413733
405000	-104291.0189145746	-104345.63951927284	54.62060469823888	-104345.63951927284	0.24838275732109363	70.92348643073713	5.546880780996393
406000	-104296.10418405557	-104350.833542576	54.729358520426096	-104350.833542576	0.24510733805889123	70.7794841859122	5.501124818122459
407000	-104282.43728431889	-104337.19694372381	54.759659404925976	-104337.19694372381	0.2465725466593397	71.42301462434676	5.61149118973132
408000	-104282.72806944426	-104337.36355549045	54.635486046193776	-104337.36355549045	0.24592353988976737	70.34509794803661	5.438873664397466
409000	-104285.60772845481	-104340.54547281632	54.937744361514696	-104340.54547281632	0.2448712935742218	72.00572891461911	5.683141036416348
410000	-104288.83030660795	-104342.85007917594	54.019772567996284	-104342.85007917594	0.2478530553387851	68.11598366838528	5.133667805221589
411000	-104287.3333876892	-104342.28066316283	54.947275473638896	-104342.28066316283	0.24671359008246593	74.75849334453534	6.146914565485967
412000	-104293.83343179844	-104348.6593108879	54.82587908945891	-104348.6593108879	0.24915473630753981	74.48931221535871	6.122825261706417
413000	-104286.59707697628	-104341.35709612649	54.76001915021764	-104341.35709612649	0.24844327975528374	71.64273331341238	5.6504469964756
414000	-104291.70437856523	-104346.54667094603	54.84229238079794	-104346.54667094603	0.24815260714181833	73.29541677710192	5.921855429356461
415000	-104281.88874323702	-104335.73640451761	53.84766128057878	-104335.73640451761	0.2453169931925291	67.49203894384551	5.044886347592394
416000	-104282.20843453084	-104336.36153031672	54.153095785884446	-104336.36153031672	0.24768558420391293	78.38612182319474	6.828482628535512
417000	-104285.26428696996	-104340.12355960337	54.85927263339562	-104340.12355960337	0.2437580393370671	71.74010109404549	5.650113260359511
418000	-104292.01198607433	-104346.49548982385	54.48350374952477	-104346.49548982385	0.24708845961339274	70.23096780681142	5.44582877514194
419000	-104291.3331181244	-104346.09704591347	54.76392778906437	-104346.09704591347	0.24737210287161987	75.196974220313	6.2472566616145935
420000	-104296.27044267375	-104351.18863113025	54.91818845650445	-104351.18863113025	0.24391598553613938	72.09614840637315	5.702459367091365
421000	-104291.01078393063	-104346.05080506112	55.04002113049353	-104346.05080506112	0.24416598046045843	73.93113255163794	5.995360354130474
422000	-104292.63681822922	-104347.61650904852	54.97969081930074	-104347.61650904852	0.2454801242413399	73.01083799260681	5.850163867807703
423000	-104295.1754535043	-104350.14721451193	54.9717610076366	-104350.14721451193	0.2447776062021766	74.36252404783731	6.07812874279511
424000	-104289.40693579237	-104343.48162086074	54.07468506835919	-104343.48162086074	0.24673178077384195	68.38013632187052	5.174265690956865
425000	-104297.18672284111	-104351.491015602	54.30429276089035	-104351.491015602	0.24595163988309693	77.89733137072888	6.734107227633646
426000	-104285.65883288917	-104340.69051212742	55.031679238253034	-104340.69051212742	0.24524142737353966	73.6063896293486	5.942351699098748
427000	-104289.81394890085	-104343.04703970824	53.23309080739522	-104343.04703970824	0.25014013736985735	65.87522671201452	4.84214774070652
428000	-104303.21759973421	-104356.03215168096	52.81455194675049	-104356.03215168096	0.2509616816097146	80.46581891515554	7.311953013415824
429000	-104290.9503028202	-104345.85129265908	54.900989838880236	-104345.85129265908	0.24722030111138021	75.03501585065696	6.199207607198206
430000	-104291.49761611923	-104346.37496906443	54.87735294520401	-104346.37496906443	0.2494198397498472	72.88345630657895	5.845881426811574
431000	-104287.25039256064	-104341.44840769234	54.198015131700586	-104341.44840769234	0.24626882954080886	78.27355857208141	6.805380945571843
432000	-104283.53000974923	-104338.40579598614	54.8757862369083	-104338.40579598614	0.24526132764228398	72.27385702034964	5.740928888296155
433000	-104284.37683153567	-104339.20560145036	54.82876991469071	-104339.20560145036	0.24700670144621897	75.18712972511041	6.235290093847283
434000	-104295.45608130653	-104349.98817898457	54.532097678029125	-104349.98817898457	0.24628753131537945	77.22499524013195	6.5990846378718535
435000	-104300.58112512264	-104355.35786304329	54.77673792064549	-104355.35786304329	0.2395230913751067	70.18745960972097	5.383638761260048
436000	-104294.73691134919	-104349.60233630876	54.865424959577155	-104349.60233630876	0.24828475415165044	73.39446451702499	5.934661072756077
437000	-104291.25967095439	-104345.88456584008	54.62489488570035	-104345.88456584008	0.24891820772684786	76.06926477540677	6.407094717030761
438000	-104290.31174570907	-104344.67151020255	54.35976449347175	-104344.67151020255	0.2470383032000536	69.44729817830772	5.323268761133764
439000	-104291.49034714953	-104346.34966995963	54.85932281009096	-104346.34966995963	0.24706944846020074	73.00424964893817	5.869580616303441
440000	-104288.10475198865	-104343.0850297319	54.980277743251136	-104343.0850297319	0.24528552458074607	74.09711651408816	6.032893209337017
441000	-104294.95913988198	-104349.5919781903	54.632838308329454	-104349.5919781903	0.2502275461333135	71.96618896187451	5.729644338061549
442000	-104289.64287406421	-104344.39000825436	54.747134190142525	-104344.39000825436	0.2499246240958489	74.42339261690823	6.1249195739309155
443000	-104302.94728364631	-104357.55370381229	54.60642016597188	-104357.55370381229	0.24763499201379546	76.74826273165276	6.515044747732159
444000	-104294.93354415549	-104349.51900597657	54.585461821092096	-104349.51900597657	0.24385451261665791	70.41508599518163	5.460894732712737
445000	-104288.42848313466	-104341.80729671168	53.37881357701029	-104341.80729671168	0.24700094804928274	79.74812755059645	7.134476216286867
446000	-104287.1620060964	-104341.41387704224	54.25187094583781	-104341.41387704224	0.2440750750369262	78.30998694134806	6.802819630462882
447000	-104289.96614329531	-104341.0206435799	51.054500284585025	-104341.0206435799	0.2490065640152818	61.19792942585149	4.29522772575839
448000	-104281.15191313245	-104335.09387738456	53.941964252112655	-104335.09387738456	0.2472542457614233	67.8340990153062	5.093760149435556
449000	-104286.58113436397	-104341.21897202331	54.637837659355654	-104341.21897202331	0.24763292352649235	71.14015845815004	5.582720173103738
450000	-104287.68628360514	-104342.58487798714	54.898594382005626	-104342.58487798714	0.2470551663363813	75.4645356148821	6.268493072449198
451000	-104295.35204755438	-104350.13437516772	54.7823276133437	-104350.13437516772	0.24673631546787475	76.03303627065972	6.376797021093167
452000	-104289.44072694627	-104344.45004236551	55.00931541924054	-104344.45004236551	0.2448424867776871	73.60927254785985	5.946598791816148
453000	-104280.03683186535	-104334.1419059155	54.10507405014712	-104334.1419059155	0.24395772989509668	68.29885531764312	5.152638689893039
454000	-104275.6737613258	-104330.4400676651	54.76630633929726	-104330.4400676651	0.24735511112972247	71.40220212216941	5.606595624738328
455000	-104282.2043931577	-104337.21258627201	55.00819311430845	-104337.21258627201	0.24616392905976317	73.65938273857776	5.9552079881503115
456000	-104290.48054050516	-104345.44580070484	54.9652601996834	-104345.44580070484	0.24589635004982363	73.6652954873355	5.9634045233318576
457000	-104283.35133613084	-104338.11352767538	54.76219154453946	-104338.11352767538	0.24988814402110068	73.04873394879219	5.89365826478734
458000	-104290.00722911222	-104344.40000926837	54.392780156156405	-104344.40000926837	0.24471673675904426	69.40394186334395	5.308902555892859
459000	-104285.25271651692	-104337.4715611374	52.21884462047689	-104337.4715611374	0.24798766502391512	81.6443897672753	7.5507094519116205
460000	-104288.22520022947	-104341.01711189946	52.79191166999479	-104341.01711189946	0.24572128936281193	64.72929592037607	4.694346752675309
461000	-104285.81729417168	-104340.66197794132	54.84468376964563	-104340.66197794132	0.2489991849685724	73.20770531609558	5.906620525011791
462000	-104288.48852762546	-104343.53068842478	55.042160799315575	-104343.53068842478	0.24770549774576855	73.95840960034712	5.999551694556332
463000	-104293.61975223784	-104347.60818881002	53.98843657217762	-104347.60818881002	0.24627135002036135	79.12471318994228	6.959502580581459
464000	-104290.30333493046	-104344.6559996248	54.35266469432859	-104344.6559996248	0.24931386273212522	77.40595591014494	6.653473180619529
465000	-104291.31962136338	-104346.0914848065	54.77186344311764	-104346.0914848065	0.24891779465073452	74.94727482745687	6.205879929733503
466000	-104285.39532697186	-104339.88454315608	54.489216184208914	-104339.88454315608	0.24568702371488632	69.67056942797979	5.340864108094531
467000	-104285.9261390365	-104340.89874048573	54.97260144923464	-104340.89874048573	0.24528888565619916	74.01908392811968	6.021219800950696
468000	-104282.70305877959	-104336.49780222247	53.794743442874946	-104336.49780222247	0.24341760982006405	67.2625899783607	5.0097720511578325
469000	-104287.02725720863	-104342.03310787321	55.00585066458504	-104342.03310787321	0.24626554847920412	74.01053793689594	6.0142744764611855
470000	-104290.06696819201	-104345.01316926902	54.94620107700821	-104345.01316926902	0.24589906061551034	72.02676454401708	5.68535397909474
471000	-104289.29928022063	-104342.85593432034	53.55665409970806	-104342.85593432034	0.251897401650223	66.9571779711644	4.996315710251237
472000	-104286.75157726397	-104341.74386667955	54.992289415579364	-104341.74386667955	0.24682712852595268	73.4363850240951	5.920330577815915
473000	-104281.10037366765	-104336.07143834184	54.97106467419079	-104336.07143834184	0.2472048569003997	73.5129421046522	5.936823881042241
474000	-104288.15248810584	-104342.1759979339	54.023509828053704	-104342.1759979339	0.24568756015362897	68.13775883676925	5.137180252922973
475000	-104282.32787215382	-104337.18098862942	54.85311647559416	-104337.18098862942	0.24716986494002496	72.59373662423624	5.800289926449781
476000	-104281.40446584801	-104336.38841636048	54.98395051247035	-104336.38841636048	0.24631076912588676	73.36491172041377	5.909656957004992
477000	-104277.23927090464	-104332.13952213948	54.90025123484085	-104332.13952213948	0.2465360600612421	72.1308697592045	5.7116862643459285
478000	-104285.78363433116	-104340.56221966849	54.77858533731688	-104340.56221966849	0.24718600886516376	71.16416481141833	5.561769671767571
479000	-104284.14026929603	-104338.61618812066	54.47591882463915	-104338.61618812066	0.2506130370681964	70.34005692319965	5.467211275477807
480000	-104282.24105521891	-104336.92832241212	54.687267193204804	-104336.92832241212	0.24650026865530683	70.49935377823208	5.457682301457754
481000	-104284.73034710469	-104339.54042823923	54.810081134534286	-104339.54042823923	0.24775267849605942	76.06769306211717	6.377879489983831
482000	-104285.35181547959	-104338.50942679131	53.15761131172104	-104338.50942679131	0.2480629095570096	80.51903142765819	7.272204835224661
483000	-104288.45440659662	-104343.38274073422	54.92833413760661	-104343.38274073422	0.24791756521100422	74.94531396725164	6.180297937226061
484000	-104291.51643555766	-104346.38203563698	54.86560007931992	-104346.38203563698	0.24926648238318258	74.44982922390713	6.109875712546456
485000	-104281.96311335354	-104336.57014462203	54.60703126848697	-104336.57014462203	0.2501269190711165	70.71026941546533	5.510771200798249
486000	-104289.50051864098	-104343.7269124308	54.22639378981644	-104343.7269124308	0.2466253389943845	78.81215250457318	6.8799447936087486
487000	-104290.81927916047	-104345.73189747886	54.91261831840444	-104345.73189747886	0.24740271150570628	74.96237737959952	6.185599490427812
488000	-104282.91513105415	-104336.10926828039	53.19413722622999	-104336.10926828039	0.2478031484422839	80.64587942744802	7.284614426037024
489000	-104284.20660025362	-104339.14681938865	54.940219135042454	-104339.14681938865	0.24930735539138674	74.02126326758905	6.026957043042852
490000	-104290.20003804818	-104344.78334950346	54.583311455273844	-104344.78334950346	0.24687905679341457	70.05190178734739	5.394377035185597
491000	-104292.1555437876	-104346.05548524637	53.89994145876923	-104346.05548524637	0.24982626615170322	78.64186962182961	6.902606700349617
492000	-104292.67372837076	-104347.45518977377	54.78146140301189	-104347.45518977377	0.24607945597102535	71.40996117577788	5.605276307116593
493000	-104289.43764860855	-104343.63607652743	54.198427918875595	-104343.63607652743	0.24928138782164241	77.68401535867609	6.7181320181425175
494000	-104287.39830857918	-104342.12386844304	54.72555986386125	-104342.12386844304	0.2469141145561587	75.9715213267632	6.376052529535381
495000	-104290.62520886867	-104343.7978956317	53.17268676301546	-104343.7978956317	0.24738794380024096	80.51366558983854	7.269393412605814
496000	-104288.8908562328	-104343.68153534047	54.790679107672986	-104343.68153534047	0.24567715014404556	76.45471264032675	6.441287914609792
497000	-104288.69571333684	-104343.50770708712	54.811993750277566	-104343.50770708712	0.2439518323907233	71.49062976673187	5.614213655223611
498000	-104288.97572170227	-104343.91555348925	54.93983178697369	-104343.91555348925	0.24354352179247707	72.51971071141041	5.772510786691012
499000	-104292.89108396448	-104347.74329917613	54.85221521165296	-104347.74329917613	0.2426773972633955	71.43192832258221	5.596565835889822
500000	-104287.67272670692	-104342.49494747615	54.82222076922433	-104342.49494747615	0.24686384503169453	76.00869838019383	6.366716434358426
501000	-104290.06945205065	-104342.31124288702	52.241790836372424	-104342.31124288702	0.24924701932477641	63.588235816553	4.566728905239702
502000	-104294.13335507247	-104349.04769747097	54.91434239850365	-104349.04769747097	0.24408044037860988	72.2560502339258	5.731102738953033
503000	-104294.13385561825	-104347.17283443407	53.038978815819746	-104347.17283443407	0.24638345137869527	65.42139584178169	4.788210206905556
504000	-104300.58662343265	-104355.42612147445	54.83949804178728	-104355.42612147445	0.2447590269179697	71.57634842349746	5.624573201320347
505000	-104291.47432971855	-104345.56824014342	54.093910424870174	-104345.56824014342	0.24817743257588787	77.96686255843586	6.775546265853554
506000	-104293.03081292474	-104348.08376931329	55.052956388544644	-104348.08376931329	0.24451446383436276	73.40680292922136	5.905066978023542
507000	-104293.10406672455	-104347.72510593085	54.621039206289815	-104347.72510593085	0.2474142587064764	76.57152875121822	6.485607297967359
508000	-104294.14971843506	-104348.9719367283	54.82221829323265	-104348.9719367283	0.2462832390863056	71.5840628037211	5.629015185142738
509000	-104292.53366159162	-104347.32095360072	54.787292009109976	-104347.32095360072	0.24463953190001642	70.85581039183995	5.5044672493394495
510000	-104297.0846966659	-104349.93480865346	52.85011198755843	-104349.93480865346	0.24998220398030763	64.96368064141869	4.731729096356974
511000	-104293.7403347105	-104348.52626519787	54.78593048736579	-104348.52626519787	0.24872163993553398	72.21802054256497	5.746851576645166
512000	-104294.23000669206	-104349.00679370212	54.77678701005821	-104349.00679370212	0.24419343625518758	76.7851961964791	6.49453164642628
